Output-1,Output-2
5.33333,2.946428798315399
6.0,8.427999995181347
6.66667,9.391189261842916
6.0,9.052771411394255
6.66667,8.220340985308725
6.0,7.939306497038677
5.33333,7.645261048743355
4.66666,8.39113198897979
6.33334,1.085023321697403
5.66667,3.103613620415912
5.0,2.9975082329191696
5.66667,8.734198933263354
5.0,7.838392616209609
4.33333,2.6645878424251555
3.6666600000000003,2.7670709259526896
2.9999900000000004,2.6673576554934675
3.6666600000000003,2.422085841064326
2.9999900000000004,2.6583843051834743
4.0,0.9266296736514259
4.66667,2.6505425447695243
4.0,2.7496272194797053
3.33333,3.0280674158144443
4.0,3.1445303377571774
4.66667,2.8650193250946168
5.33334,8.427999995181347
4.66667,9.391189261842916
5.33334,3.2229821354387793
4.66667,3.112795813879209
4.3333200000000005,0.329900176269451
4.99999,0.34258851282269426
5.66666,0.38174104944123133
6.33333,0.4203979451841964
5.66666,1.236680621646293
6.33333,3.537415965807474
7.0,10.307392792371209
6.33333,9.391189261842916
7.0,9.052771411394255
6.33333,8.743278047849634
4.0,2.6237933337135573
3.33333,0.9172781494662596
2.6666600000000003,0.9497478362622915
1.9999900000000004,1.0424051447706666
2.6666600000000003,3.0373807829770523
1.9999900000000004,3.3449602597744663
2.6666600000000003,3.473611241453775
3.33333,3.603464520212974
4.0,1.2249638696731908
4.66667,1.0993278060799094
4.66667,0.9759174315819399
4.0,0.9407495875312147
3.33333,2.767394079939788
2.6666600000000003,3.0373807829770523
1.9999900000000004,2.7258576640879024
1.33332,7.797075698191938
1.9999900000000004,8.586644288748802
2.6666600000000003,8.293086735849453
3.33333,2.846122003513103
4.0,2.955587097653184
4.33333,0.3008884552307715
3.6666600000000003,0.33024310428440357
4.33333,0.3679847527914751
5.0,0.38174104944123133
5.66667,1.0919366402781214
6.33334,1.0546058464007977
5.66667,1.0155467612029336
6.33334,2.987424211612287
5.66667,3.289944850818746
5.0,9.586306549868024
3.33333,9.925641321317753
4.0,8.907637006968569
4.66667,9.250234872530871
4.0,8.427999995181347
4.66667,8.124291320760396
5.33334,7.377237520498586
6.00001,7.125026794067016
6.6666799999999995,2.4452530378771464
6.00001,0.8548604620418507
5.33334,0.290601773304405
4.33333,0.3008884552307715
5.0,0.33024310428440357
4.33333,0.34258851282269426
5.0,0.329900176269451
4.33333,0.367602633440093
5.0,1.0813731571459597
4.33333,3.1509265502186055
5.0,3.4700042059326868
4.33333,3.3513727698338616
5.0,9.586306549868024
3.0,2.438039976756854
2.33333,2.7166700121919094
3.0,2.6237933337135573
3.66667,7.645261048743355
3.0,7.939306497038677
2.33333,8.713864483223444
3.0,9.596271422009188
3.66667,9.955006819091096
4.33334,3.384110931947264
5.00001,1.1830851818087635
3.66667,0.9172781494662596
4.33334,1.0067677184212913
5.00001,2.879770361616966
4.33334,2.987424211612287
3.66667,3.0931726462985116
3.0,9.012947798108138
3.66667,9.359596036652285
3.0,10.307392792371209
3.66667,9.250234872530871
4.33334,3.1445303377571774
3.3333399999999997,0.943532841431251
4.00001,1.039079418710954
3.3333399999999997,2.9721951336125683
2.66667,3.0774044914733705
3.3333399999999997,2.7617764178909647
4.00001,0.9478198989242747
3.3333399999999997,1.0402891180494545
4.00001,3.060208566522831
4.6666799999999995,2.946868641914048
4.00001,3.0570308128152033
3.6666600000000003,1.236680621646293
4.33333,1.1267545545493975
5.0,3.2229821354387793
5.66667,3.112795813879209
5.0,2.7935378973744838
4.33333,0.9496369323609459
5.0,2.7670709259526896
5.66667,2.6645878424251555
5.0,2.568567619126174
5.66667,2.3323798551307733
2.0,2.757762126774585
2.66667,8.112482518909335
3.3333399999999997,8.9339906889349
4.00001,8.612048297978935
3.3333399999999997,8.916896408740525
4.00001,3.1173469844956876
4.6666799999999995,2.840252245737835
5.333349999999999,0.974752184512628
4.6666799999999995,1.0861511928555652
5.333349999999999,1.0459237731761712
4.33334,2.4195707209036166
3.66667,0.8458819240279045
3.0,0.9284060840246914
3.66667,2.731083313522859
3.0,2.8361238886107043
3.66667,3.1233231448516414
4.33334,1.0718998859878037
3.66667,1.109842851919106
3.0,1.236680621646293
3.66667,1.1921159998502544
3.0,0.9497478362622915
3.66667,2.7166700121919094
4.33334,7.915886956349508
5.00001,2.6909313144485543
4.33334,2.79442759791673
5.00001,3.0774044914733705
4.33334,3.377635780752938
5.00001,3.262162207953104
5.6666799999999995,2.927584814483255
5.00001,3.0370261021177307
5.0,0.823199280062694
4.33333,0.8523387758741964
5.0,0.9354928657225416
5.66667,2.7258576640879024
5.0,2.8277578280695703
4.33333,8.088552139787097
3.6666600000000003,8.399647068376192
4.33333,9.359596036652285
3.6666600000000003,3.181706636855639
4.33333,3.5039012290423077
3.66668,1.0581656581557302
4.33335,0.9608640419259233
5.000019999999999,0.33591806905730287
4.33335,0.988166976605918
3.66668,1.0231459764341007
3.00001,2.981263036345559
3.66668,2.870846991022774
3.00001,2.767394079939788
2.33334,3.0373807829770523
3.00001,2.7258576640879024
4.33333,3.161562472075742
3.6666600000000003,1.085023321697403
4.33333,1.1908780936892533
3.6666600000000003,1.150164719846234
2.9999900000000004,3.289944850818746
3.6666600000000003,2.952517984011542
4.33333,2.6810247923948336
5.0,2.7841400597407655
5.66667,2.6838116915122914
5.0,0.9123365407562676
5.6666799999999995,2.87934053297068
5.00001,2.7755815513647213
4.33334,2.87383120846393
3.66667,8.220340985308725
3.0,9.022316669420144
3.66667,3.096387969089471
3.0,2.7788128916320574
2.33333,2.6758949248356445
3.0,0.9096453103891786
2.33333,1.0017602767472964
3.66667,3.603464520212974
3.0,3.283159765940283
3.66667,2.946428798315399
3.0,2.840252245737835
2.33333,8.124291320760396
3.0,2.78819274746175
3.6666700000000003,2.531809771320667
4.33334,2.438039976756854
3.6666700000000003,2.354689016197637
4.33334,0.8004543829913829
5.00001,1.0234836511433463
4.33334,1.1404519079004052
5.00001,1.0982133707381339
5.6666799999999995,1.1392676502918397
5.00001,1.0380004273926984
4.33334,1.0747434249133516
3.66667,3.0742088813310975
4.33334,2.7915258340444504
3.66667,8.211804894229902
3.0,2.8182267161143293
4.66667,2.879770361616966
5.33334,2.981708080007627
6.00001,3.2836498768186506
5.33334,3.409942791333679
4.66667,9.935958928643522
4.0,9.052771411394255
3.33333,8.124291320760396
4.0,2.7617764178909647
3.33333,2.8650193250946168
4.0,1.0016107560530783
6.00001,3.096387969089471
5.33334,3.212139589563997
4.66667,3.1023239496266255
5.33334,2.987424211612287
6.00001,1.0155467612029336
5.33334,2.9591202923034317
4.66667,2.696090007761164
4.0,0.9425530667133031
3.33333,1.0380004273926984
2.6666600000000003,0.9315399097118345
5.00001,0.3008884552307715
5.6666799999999995,0.290601773304405
6.333349999999999,0.8312407703215244
5.6666799999999995,2.422085841064326
5.00001,2.6988925670230293
4.33334,2.79978470045017
3.66667,3.0833040794283355
4.33334,3.384110931947264
3.66667,9.955006819091096
3.0,9.586306549868024
4.66666,2.7915258340444504
3.9999900000000004,2.8988910973188147
4.66666,8.527640264146335
3.9999900000000004,8.23609992268501
4.66666,7.939306497038677
5.33333,8.713864483223444
6.0,3.0463670233349154
6.66667,3.3548564891344124
6.0,3.010772084973436
5.33333,1.0332732493395536
3.3333399999999997,7.846540548868183
2.66667,8.612048297978935
3.3333399999999997,8.9339906889349
4.00001,3.0370261021177307
4.6666799999999995,2.757762126774585
4.00001,2.8553810143131497
4.6666799999999995,0.9982412026038773
4.00001,1.1123246402447315
4.6666799999999995,1.0711278433188676
4.00001,0.367602633440093
4.0,1.0005953806399626
4.66667,1.0380004273926984
4.0,0.9315399097118345
3.33333,2.6645878424251555
2.6666600000000003,2.7589085593575295
3.33333,2.8650193250946168
4.0,2.601571906712882
4.66667,7.653019239762368
4.0,8.399647068376192
4.66667,2.8826926697518833
3.6666600000000003,3.047633432203633
2.9999900000000004,8.717486934220917
3.6666600000000003,8.419456173217442
2.9999900000000004,2.862114933180671
3.6666600000000003,3.1413425936445476
4.33333,3.262162207953104
5.0,3.384110931947264
5.66667,3.072931429341476
6.33334,2.757762126774585
5.66667,0.946442225852866
1.6666600000000003,3.4700042059326868
2.33333,3.603464520212974
3.0,10.307392792371209
3.66667,9.935958928643522
4.33334,9.022316669420144
5.00001,8.096960110830047
5.6666799999999995,7.82014372993333
6.333349999999999,7.125026794067016
7.000019999999999,2.4452530378771464
6.333349999999999,0.8312407703215244
2.0,9.070126172955725
2.66667,9.391189261842916
3.3333399999999997,8.427999995181347
4.00001,2.946428798315399
4.6666799999999995,2.8373028970551246
5.33335,0.9645144323513926
4.6666799999999995,1.0586123685687299
4.00001,0.961269675930105
4.6666799999999995,0.329900176269451
5.33335,0.31801200051205686
4.33333,1.0332732493395536
5.0,1.0718998859878037
5.66667,1.0322002872104354
5.0,1.150164719846234
4.33333,1.0444035043796558
3.6666600000000003,0.9515685656823568
4.33333,2.7726993574312226
5.0,2.870846991022774
5.66667,0.9759174315819399
5.0,2.7915258340444504
4.0,0.33135783666392643
4.66667,0.3200294769003175
4.0,0.3512515222061805
4.66667,1.0332732493395536
4.0,3.010772084973436
3.33333,3.3548564891344124
4.0,3.230603787631838
4.66667,9.240857516109376
5.33334,9.586306549868024
4.66667,8.704815912001123
4.33333,3.252539410219785
3.6666600000000003,1.1162458898088272
2.9999900000000004,1.157974275231858
3.6666600000000003,1.1183858070100081
4.33333,1.161400199048778
5.0,1.0581656581557302
4.33333,0.9496369323609459
3.66666,0.33199307155338675
4.33333,0.9766208489221198
5.0,0.886817530971441
4.33333,0.3437449170084033
5.0,0.33135783666392643
5.66667,0.974752184512628
5.0,2.78819274746175
4.33333,3.060208566522831
5.0,2.946868641914048
5.66667,3.2836498768186506
5.0,3.1713894651837826
4.33333,2.879770361616966
5.0,8.39113198897979
7.0,1.137087777812837
7.66667,3.252539410219785
7.0,2.9634276871241685
6.33333,2.862114933180671
7.0,2.9691087740065747
6.33333,2.6645878424251555
5.66666,2.7670709259526896
4.99999,8.139866124576853
4.3333200000000005,7.391380172768522
3.6666500000000006,2.536663418110528
3.6666600000000003,1.0813731571459597
4.33333,1.1908780936892533
5.0,1.1479639969358006
5.66667,1.1921159998502544
6.33334,3.409942791333679
7.00001,1.1591779781945597
7.6666799999999995,1.0561409660688017
7.00001,3.0774044914733705
6.33334,2.9721951336125683
5.66667,2.6673576554934675
4.00001,0.908587530094109
3.3333399999999997,0.9425530667133031
2.66667,1.03450845418928
2.0,1.1392676502918397
2.66667,1.1830851818087635
3.3333399999999997,1.061744325300359
2.66667,1.0993278060799094
2.0,3.233882111436793
2.66667,9.250234872530871
3.3333399999999997,3.1746076999974413
2.6666600000000003,2.9534583173622506
3.33333,3.063866828715296
4.0,1.0711278433188676
4.66667,0.367602633440093
5.33334,0.35503514771654565
6.00001,0.390987678130699
6.6666799999999995,1.150164719846234
6.00001,1.0479288782285419
5.33334,1.0882334165321716
6.00001,0.9766208489221198
4.33333,8.586644288748802
5.0,2.918948960494074
4.33333,2.659489425293676
3.6666600000000003,2.7589085593575295
4.33333,3.0742088813310975
5.0,3.192446456595195
4.33333,2.8988910973188147
5.0,1.0134523276226577
5.66667,0.3478088510384991
5.0,0.33591806905730287
7.00001,0.3913941060079086
6.33334,0.40524862117681826
5.66667,1.1808214689512273
5.0,1.137087777812837
4.33333,1.0360143194186093
3.6666600000000003,1.0747434249133516
2.9999900000000004,0.9645144323513926
2.33332,2.7589085593575295
1.6666500000000002,2.5052183551945926
2.3333200000000005,7.369576917185702
5.0,1.1195483581461911
4.33333,1.004724033770539
3.6666600000000003,0.9154161238567433
2.9999900000000004,0.9478198989242747
3.6666600000000003,2.78819274746175
4.33333,2.892423170760069
5.0,2.7852974579256853
4.33333,8.115854968693148
3.6666600000000003,7.369576917185702
4.33333,2.576404090248122
4.00001,1.0355838156354558
3.3333399999999997,2.9621962689801355
2.66667,3.0670516883947645
2.0,1.0525879656506723
2.66667,1.0136036160295234
2.0,1.1162458898088272
2.66667,1.0017602767472964
2.0,1.039208870566309
2.66667,3.0570308128152033
3.3333399999999997,2.7852974579256853
3.6666799999999995,2.990529609936999
3.0000099999999996,3.096387969089471
2.3333399999999997,9.022316669420144
3.0000099999999996,8.096960110830047
3.6666799999999995,7.797075698191938
4.33335,2.6505425447695243
5.00002,0.9266296736514259
4.33335,0.961269675930105
3.66668,0.8758243369760298
3.00001,0.9645144323513926
3.66667,0.9590255265599151
4.33334,0.9235064178078911
3.66667,2.7166700121919094
4.33334,2.8182267161143293
3.66667,8.211804894229902
4.33334,9.04337091554846
5.00001,3.161562472075742
4.33334,3.053475947068869
3.66667,3.3513727698338616
4.33334,3.007645666643486
4.333340000000001,0.35503514771654565
5.00001,0.3686902039017189
4.33334,1.07429682769778
3.66667,0.9788047312773795
3.0,2.79978470045017
2.33333,8.23609992268501
3.0,7.391380172768522
3.66667,8.139866124576853
4.33334,7.846540548868183
3.66667,8.124291320760396
2.66667,3.252539410219785
2.0,3.377635780752938
2.66667,3.031215062353437
2.0,3.1445303377571774
2.66667,1.0791780274426948
2.0,1.0422834210952614
2.66667,3.0660751887522975
3.3333399999999997,2.7841400597407655
4.00001,2.536663418110528
4.6666799999999995,0.886817530971441
3.66667,0.973335364885372
3.0,0.9372862674212341
2.33333,2.6810247923948336
3.0,2.77592734223984
3.66667,2.6758949248356445
3.0,2.981708080007627
2.33333,3.2836498768186506
3.0,1.1162458898088272
3.66667,3.252539410219785
4.33334,2.9634276871241685
5.66667,0.31969715482662114
6.33334,0.9315399097118345
7.00001,1.0380004273926984
6.33334,3.053475947068869
5.66667,3.3513727698338616
5.0,3.0432036428355933
4.33333,3.1602487213105306
3.6666600000000003,9.039613047226918
2.9999900000000004,8.713864483223444
3.6666600000000003,9.022316669420144
2.33333,0.9769318882316891
3.0000000000000004,0.3352753240853464
2.33333,0.9590255265599151
3.0,1.0561409660688017
2.33333,3.1068397964976113
3.0,2.78819274746175
3.66667,3.060208566522831
4.33334,2.955587097653184
5.00001,3.0660751887522975
5.6666799999999995,2.952517984011542
